s0	: L(r1,r2)
s172	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!5).S(DD!9,PH,SH2!4).S(DD!8,PH,SH2)
s173	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~U).L(r1!4,r2!5).R(X!1,i~off,l!5).R(X,i~off,l!4).S(DD!6,PH,SH2!3).S(DD!6,PH,SH2!2)
s174	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~U).L(r1!4,r2!5).R(X!1,i~off,l!4).R(X,i~off,l!5).S(DD!6,PH,SH2!3).S(DD!6,PH,SH2!2)
s175	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~U).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s176	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s177	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~U).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s178	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s179	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s180	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s181	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).R(X!1,i~off,l).R(X!3,i~off,l).S(DD!5,PH,SH2!4).S(DD!5,PH,SH2!2)
s182	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).R(X!3,i~off,l!5).R(X!1,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s183	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1,r2!5).R(X!3,i~off,l!5).R(X!1,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s184	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).L(r1!6,r2).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s185	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).L(r1,r2!6).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s186	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1,r2!5).L(r1,r2!6).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s187	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).R(X!1,i~off,l).R(X!3,i~off,l).S(DD!5,PH,SH2!4).S(DD!5,PH,SH2!2)
s188	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).R(X!3,i~off,l!5).R(X!1,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s189	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1,r2!5).R(X!3,i~off,l!5).R(X!1,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s190	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).R(X!1,i~off,l!5).R(X!3,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s191	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).L(r1!6,r2).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s192	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).L(r1,r2!6).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s193	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1,r2!5).R(X!1,i~off,l!5).R(X!3,i~off,l).S(DD!6,PH,SH2!4).S(DD!6,PH,SH2!2)
s194	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2).L(r1,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s195	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1,r2!5).L(r1,r2!6).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s196	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2!4)
s197	: J(K!1,Y1~P,Y2~P).L(r1!2,r2!3).R(X!1,i~on,l!3).R(X,i~on,l!2)
s198	: J(K!1,Y1~P,Y2~P).L(r1!2,r2!3).R(X!1,i~on,l!2).R(X,i~on,l!3)
s199	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2!4).R(X!1,i~on,l!4).R(X,i~on,l!3).S(DD,PH,SH2!2)
s200	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2!4).R(X!1,i~on,l!3).R(X,i~on,l!4).S(DD,PH,SH2!2)
s201	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2!4).R(X!1,i~on,l!4).R(X,i~on,l!3).S(DD!5,PH,SH2!2).S(DD!5,PH,SH2)
s202	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2!4).R(X!1,i~on,l!3).R(X,i~on,l!4).S(DD!5,PH,SH2!2).S(DD!5,PH,SH2)
s203	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~U).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD,PH,SH2!2)
s204	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~P).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD,PH,SH2!2)
s205	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~U).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD,PH,SH2!2)
s206	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~P).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD,PH,SH2!2)
s207	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~U).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s208	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~P).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s209	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~U,Y2~U).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s210	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~P).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s211	: J(K!1,Y1~P,Y2~P).J(K!2,Y1~P,Y2~U).L(r1!3,r2!4).R(X!1,i~on,l!4).R(X!2,i~on,l!3)
s212	: J(K!1,Y1~P,Y2~P).J(K!2,Y1~P,Y2~U).L(r1!3,r2!4).R(X!2,i~on,l!4).R(X!1,i~on,l!3)
s213	: J(K!1,Y1~P,Y2~P).J(K!2,Y1~U,Y2~P).L(r1!3,r2!4).R(X!1,i~on,l!4).R(X!2,i~on,l!3)
s214	: J(K!1,Y1~P,Y2~P).J(K!2,Y1~U,Y2~P).L(r1!3,r2!4).R(X!2,i~on,l!4).R(X!1,i~on,l!3)
s215	: J(K!1,Y1~P,Y2~P).R(X!1,i~on,l)
s216	: J(K!1,Y1~P,Y2~P).L(r1!2,r2).R(X!1,i~on,l!2)
s217	: J(K!1,Y1~P,Y2~P).L(r1,r2!2).R(X!1,i~on,l!2)
s218	: J(K!1,Y1~P!2,Y2~U).R(X!1,i~on,l).S(DD,PH,SH2!2)
s219	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2).R(X!1,i~on,l!3).S(DD,PH,SH2!2)
s220	: J(K!1,Y1~P!2,Y2~U).L(r1,r2!3).R(X!1,i~on,l!3).S(DD,PH,SH2!2)
s221	: J(K!1,Y1~P!2,Y2~U).R(X!1,i~on,l).S(DD!3,PH,SH2!2).S(DD!3,PH,SH2)
s222	: J(K!1,Y1~P!2,Y2~U).L(r1!3,r2).R(X!1,i~on,l!3).S(DD!4,PH,SH2!2).S(DD!4,PH,SH2)
s223	: J(K!1,Y1~P!2,Y2~U).L(r1,r2!3).R(X!1,i~on,l!3).S(DD!4,PH,SH2!2).S(DD!4,PH,SH2)
s224	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~U).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~on,l!6).R(X!3,i~on,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2!4)
s225	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~U,Y2~U).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~on,l!6).R(X!1,i~on,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2!4)
s226	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~U).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD,PH,SH2!2)
s227	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~U).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD,PH,SH2!2)
s228	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~U).L(r1!4,r2!5).R(X!1,i~on,l!5).R(X!3,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s229	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~U).L(r1!4,r2!5).R(X!3,i~on,l!5).R(X!1,i~on,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s230	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD,PH,SH2!4).S(DD,PH,SH2!2)
s231	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2).S(DD,PH,SH2!4)
s232	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD,PH,SH2!2)
s233	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!2).S(DD,PH,SH2!4)
s234	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2).S(DD,PH,SH2!2)
s235	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!8,PH,SH2!2).S(DD!7,PH,SH2).S(DD!8,PH,SH2)
s236	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!8,PH,SH2)
s237	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!9,PH,SH2!2).S(DD!8,PH,SH2)
s238	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).L(r1!4,r2!5).R(X!3,i~off,l!5).R(X!1,i~off,l!4).S(DD,PH,SH2!2)
s239	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).L(r1!4,r2!5).R(X!3,i~off,l!5).R(X!1,i~off,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s240	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2!4)
s241	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!6).R(X!1,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s242	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2!5).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!6)
s243	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD,PH,SH2!2)
s244	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2)
s245	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2!6).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!5)
s246	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!3,i~off,l!8).R(X!1,i~off,l!7).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!10,PH,SH2!6).S(DD!10,PH,SH2!2)
s247	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD,PH,SH2!2).S(DD,PH,SH2!4)
s248	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2).S(DD,PH,SH2!2)
s249	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).L(r1!4,r2!5).R(X!1,i~off,l!5).R(X!3,i~off,l!4).S(DD,PH,SH2!2)
s250	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD,PH,SH2!2)
s251	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD,PH,SH2!2).S(DD,PH,SH2!4)
s252	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2).S(DD,PH,SH2!2)
s253	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD,PH,SH2!2)
s254	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!4).S(DD,PH,SH2!2)
s255	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2).S(DD,PH,SH2!4)
s256	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!8,PH,SH2!4).S(DD!7,PH,SH2).S(DD!8,PH,SH2)
s257	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).L(r1!4,r2!5).R(X!1,i~off,l!5).R(X!3,i~off,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2)
s258	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!8,PH,SH2)
s259	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2).S(DD,PH,SH2!4)
s260	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!8,PH,SH2!4).S(DD!7,PH,SH2).S(DD!8,PH,SH2)
s261	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!8,PH,SH2)
s262	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!5).S(DD!9,PH,SH2!4).S(DD!8,PH,SH2)
s263	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!8,PH,SH2!5).S(DD,PH,SH2!4)
s264	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!2).S(DD!8,PH,SH2!5).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2)
s265	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~P).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!2).S(DD!7,PH,SH2!4)
s266	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2!5).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!6)
s267	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD,PH,SH2!2)
s268	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).L(r1!6,r2!7).R(X!3,i~off,l!7).R(X!1,i~off,l!6).S(DD!8,PH,SH2!4).S(DD!8,PH,SH2!5).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2)
s269	: J(K!1,Y1~P!2,Y2~U).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).J(K,Y1~P!6,Y2~P).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!2).S(DD!9,PH,SH2!5).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!6)
s270	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!3,i~off,l!8).R(X!1,i~off,l!7).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2!5).S(DD!10,PH,SH2!6).S(DD!10,PH,SH2!2)
s271	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!2).S(DD,PH,SH2!4)
s272	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2)
s273	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P,Y2~P).J(K,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!6).R(X!3,i~off,l!5).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s274	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~U).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!5).S(DD!9,PH,SH2!2).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!6)
s275	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!2).S(DD,PH,SH2!4)
s276	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).J(K,Y1~P!5,Y2~U).L(r1!6,r2!7).R(X!1,i~off,l!7).R(X!3,i~off,l!6).S(DD!8,PH,SH2!5).S(DD!8,PH,SH2!2).S(DD!9,PH,SH2!4).S(DD!9,PH,SH2)
s277	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).J(K,Y1~P!5,Y2~P).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!6).S(DD!9,PH,SH2!2).S(DD!10,PH,SH2!4).S(DD!10,PH,SH2!5)
s278	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~P).J(K,Y1~P!5,Y2~U).J(K,Y1~P!6,Y2~U).L(r1!7,r2!8).R(X!1,i~off,l!8).R(X!3,i~off,l!7).S(DD!9,PH,SH2!5).S(DD!9,PH,SH2!2).S(DD!10,PH,SH2!6).S(DD!10,PH,SH2!4)
s279	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~P).R(X!1,i~off,l).S(DD!4,PH,SH2!2).S(DD!4,PH,SH2!3)
s280	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~P).L(r1!4,r2).R(X!1,i~off,l!4).S(DD!5,PH,SH2!2).S(DD!5,PH,SH2!3)
s281	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!3,i~off,l!5).R(X!1,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s282	: J(K!1,Y1~P!2,Y2~P).J(K!3,Y1~P!4,Y2~U).L(r1!5,r2!6).R(X!1,i~off,l!5).R(X!3,i~off,l!6).S(DD!7,PH,SH2!4).S(DD!7,PH,SH2!2)
s283	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~P).L(r1,r2!4).R(X!1,i~off,l!4).S(DD!5,PH,SH2!2).S(DD!5,PH,SH2!3)
s284	: J(K,Y1~P!1,Y2~P).J(K,Y1~P!2,Y2~P).S(DD!3,PH,SH2!2).S(DD!3,PH,SH2!1)
s285	: J(K!1,Y1~P!2,Y2~P).J(K,Y1~P!3,Y2~P).L(r1!4,r2!5).R(X!1,i~off,l!5).R(X,i~off,l!4).S(DD!6,PH,SH2!2).S(DD!6,PH,SH2!3)
